2015-01-14, 200, 235.95, 35.94999999999999
2015-03-04, 283.09, 229.68, -53.40999999999997
2015-04-10, 244.46, 277.71, 33.24999999999997
2015-05-02, 233.15, 267.6, 34.45000000000002
2015-05-19, 234.04, 226.72, -7.319999999999993
2015-07-31, 288.49, 384.8, 96.31
2015-09-05, 231.43, 433.38, 201.95
2015-11-11, 337.14, 421.18, 84.04000000000002
2016-01-20, 375.28, 451.67, 76.39000000000004
2016-02-04, 368.87, 457.97, 89.10000000000002
2016-06-21, 706.47, 604.96, -101.50999999999999
2016-08-12, 587.9, 750.77, 162.87
2016-09-30, 605.99, 908.99, 303.0
2017-02-22, 1129.67, 2419.98, 1290.31
2017-07-20, 2258.99, 5780, 3521.01
2017-08-10, 3342.8, 7714.7, 4371.9
2017-09-18, 3719.98, 15790.88, 12070.9
2017-09-24, 3787.33, 13480, 9692.67
2018-01-14, 14187.94, 8931.31, -5256.630000000001
2018-03-01, 10307.26, 7616, -2691.26
2015-03-06, 276.54, 233.49, -43.05000000000001
