2016-08-19, 3.7, 3.94, 0.23999999999999977
2016-08-25, 3.82, 3.93, 0.11000000000000032
2016-09-11, 4, 3.7, -0.2999999999999998
2016-09-15, 3.83, 3.62, -0.20999999999999996
2016-09-29, 3.81, 4.33, 0.52
2016-10-28, 4.02, 3.69, -0.3299999999999996
2016-11-04, 3.9, 4.07, 0.17000000000000037
2016-12-01, 3.88, 3.87, -0.009999999999999787
2016-12-03, 3.89, 4.08, 0.18999999999999995
2016-12-22, 3.65, 4.01, 0.3599999999999999
2017-01-16, 3.97, 11.72, 7.75
2017-01-18, 3.95, 11.15, 7.2
2017-01-27, 3.85, 15.07, 11.22
2017-03-23, 3.95, 45.62, 41.669999999999995
2017-03-27, 4.09, 43.11, 39.019999999999996
2017-04-16, 11.72, 42.74, 31.020000000000003
2017-04-18, 11.15, 40.69, 29.54
2017-04-29, 14.73, 41.82, 27.09
2017-05-18, 25.3, 43.08, 17.779999999999998
2017-05-23, 24.71, 45.57, 20.86
2017-05-24, 31.05, 47.99, 16.94
2017-06-03, 27.88, 73.23, 45.35000000000001
2017-06-14, 30.32, 68.29, 37.970000000000006
2017-07-02, 38.35, 52.62, 14.269999999999996
2017-07-19, 43.5, 64.72, 21.22
2017-07-31, 40.81, 54.53, 13.719999999999999
2017-08-15, 45.59, 58.82, 13.229999999999997
2017-08-17, 43.8, 62.29, 18.490000000000002
2017-08-21, 45.57, 69.36, 23.79
2017-08-22, 47.99, 71.7, 23.71
2017-09-19, 56.3, 324.75, 268.45
2017-10-04, 52.15, 225.22, 173.07
2017-10-14, 58.9, 226.91, 168.01
2017-10-23, 56.75, 210.91, 154.16
2017-10-25, 55.61, 179.43, 123.82000000000001
2017-10-28, 55.25, 178.86, 123.61000000000001
2017-11-07, 54.61, 147.51, 92.89999999999999
2017-11-14, 61.24, 149.26, 88.01999999999998
2017-11-21, 72.62, 214.45, 141.82999999999998
2017-12-05, 104.28, 212.95, 108.66999999999999
2017-12-24, 293.02, 168.64, -124.38
2017-12-26, 273.53, 160.17, -113.35999999999999
2017-12-27, 280.14, 148.25, -131.89
2017-12-28, 264.39, 134.64, -129.75
2018-01-21, 210.91, 155.7, -55.21000000000001
2018-01-31, 164.24, 148.32, -15.920000000000016
2018-02-01, 161.9, 147.99, -13.909999999999997
2018-02-02, 140.6, 150.79, 10.189999999999998
2018-02-26, 218.86, 118.33, -100.53000000000002
2018-02-27, 218.74, 117.84, -100.9
